CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,R_Score,F_Score,M_Score,RFM_Score,RFM_Avg,Segment,Recency_log,Frequency_log,Monetary_log,AvgOrderValue_log,Cluster,Cluster_Name,PCA1,PCA2
13238.0,66,2,305.9,19.11875,16,3,2,2,322,2.333333333333333,Others,4.204692619390966,1.0986122886681098,5.72652196162569,3.001652216064981,2,Regular Customers,-0.7987122823035799,-0.17676845790325527
13239.0,73,4,1265.13,17.57125,72,2,4,4,244,3.333333333333333,At Risk,4.30406509320417,1.6094379124341003,7.143720283056326,2.9216146859694256,3,Regular Customers,0.29098579777299854,0.569478834859071
13240.0,1,5,1074.87,6.554085365853659,164,5,4,4,544,4.333333333333333,Champions,0.6931471805599453,1.791759469228055,6.9808849155788,2.0220885249748446,1,VIP Champions,1.7688701761428036,-1.801405728134585
13241.0,47,1,115.58,2.751904761904762,42,3,1,1,311,1.6666666666666667,Others,3.871201010907891,0.6931471805599453,4.758577732617404,1.3222636475341738,2,Regular Customers,-1.4915782338930685,-0.884694937518346
13242.0,87,4,429.0,19.5,22,2,4,2,242,2.6666666666666665,At Risk,4.477336814478207,1.6094379124341003,6.063785208687608,3.0204248861443626,3,Regular Customers,-0.28505054599564333,0.3205540757386698
13243.0,85,4,677.97,4.1850000000000005,162,2,4,3,243,3.0,At Risk,4.454347296253507,1.6094379124341003,6.520576943961113,1.6457698416814908,3,Regular Customers,-0.06077024059217557,0.459119356211505
13245.0,68,1,558.72,19.26620689655173,29,3,1,3,313,2.333333333333333,Potential Loyalists,4.23410650459726,0.6931471805599453,6.327436658687513,3.008954814021272,2,Regular Customers,-0.8914543387019526,-0.11649104975939982
13246.0,29,5,1400.13,5.882899159663866,238,4,4,4,444,4.0,Champions,3.4011973816621555,1.791759469228055,7.24503433289587,1.929039952671664,3,Regular Customers,0.8505197569850473,0.07893167886477415
13249.0,37,6,897.52,74.79333333333334,12,3,4,3,343,3.333333333333333,Loyal Customers,3.6375861597263857,1.9459101490553132,6.800748965296969,4.3280103380328505,3,Regular Customers,0.688647571309033,0.14713154207853826
13250.0,96,2,256.04,12.802,20,2,2,2,222,2.0,Lost Customers,4.574710978503383,1.0986122886681098,5.549231714807603,2.62481350919841,2,Regular Customers,-1.0248253726361638,0.008321572761193703
13251.0,38,1,252.68,10.1072,25,3,1,2,312,2.0,Others,3.6635616461296463,0.6931471805599453,5.536073630230092,2.40759354668533,0,New Potentials,-1.0449389028717297,-0.7603172162848069
13252.0,30,2,399.3,21.01578947368421,19,4,2,2,422,2.6666666666666665,New Customers,3.4339872044851463,1.0986122886681098,5.992214265998528,3.0917598992817124,0,New Potentials,-0.37659532987015654,-0.5971593999753745
13253.0,66,2,1920.71,49.24897435897436,39,3,2,4,324,3.0,Potential Loyalists,4.204692619390966,1.0986122886681098,7.5609706936507095,3.916990135964203,3,Regular Customers,0.06642815987529593,0.44077559796207105
13254.0,12,1,51.41,12.8525,4,5,1,1,511,2.333333333333333,New Customers,2.5649493574615367,0.6931471805599453,3.959097412814075,2.6284657217593677,0,New Potentials,-1.3655552856215114,-2.0179344979571203
13255.0,9,2,504.95,26.57631578947368,19,5,2,2,522,3.0,New Customers,2.302585092994046,1.0986122886681098,6.226437850175769,3.31695728075451,0,New Potentials,0.1695923807022473,-1.2667500329214585
13257.0,72,1,149.75,21.392857142857142,7,2,1,1,211,1.3333333333333333,Lost Customers,4.290459441148391,0.6931471805599453,5.015622835607295,3.1087420304577167,2,Regular Customers,-1.5318187146514857,-0.520818355400295
13258.0,15,2,336.6,42.075,8,5,2,2,522,3.0,New Customers,2.772588722239781,1.0986122886681098,5.821861762721802,3.7629427824139934,0,New Potentials,-0.20221686535418157,-1.092031198017669
13259.0,33,8,1141.06,4.814599156118144,237,4,5,4,454,4.333333333333333,Champions,3.5263605246161616,2.1972245773362196,7.040588928240362,1.7603718508548711,3,Regular Customers,1.0707090822221248,0.2543756293843448
13262.0,25,2,373.16,9.568205128205127,39,4,2,2,422,2.6666666666666665,New Customers,3.258096538021482,1.0986122886681098,5.924683513417631,2.3578499773462878,0,New Potentials,-0.3407042808374473,-0.7362470266716938
13263.0,29,4,1250.62,5.146584362139918,243,4,4,4,444,4.0,Champions,3.4011973816621555,1.6094379124341003,7.132193991213236,1.815896539263301,3,Regular Customers,0.6332626768529236,-0.031661548399622194
13264.0,78,1,722.5600000000001,19.014736842105265,38,2,1,3,213,2.0,Cannot Lose Them,4.3694478524670215,0.6931471805599453,6.584183472833434,2.996468844324389,2,Regular Customers,-0.8224932361604136,0.05946981279814242
13266.0,49,7,2300.78,19.173166666666667,120,3,5,5,355,4.333333333333333,Loyal Customers,3.912023005428146,2.0794415416798357,7.74143801564444,3.004353338486258,3,Regular Customers,1.1467352719098296,0.6985236134235834
13267.0,2,18,5236.77,24.357069767441864,215,5,5,5,555,5.0,Champions,1.0986122886681098,2.9444389791664403,8.56365111421432,3.2330575774452597,1,VIP Champions,3.396265858062583,-0.5413282248827511
13269.0,5,14,3545.47,19.37415300546448,183,5,5,5,555,5.0,Champions,1.791759469228055,2.70805020110221,8.173708021562236,3.014267087978906,1,VIP Champions,2.7327337736392585,-0.30820909627739224
13270.0,2,1,590.0,590.0,1,5,1,3,513,3.0,New Customers,1.0986122886681098,0.6931471805599453,6.3818160174060985,6.3818160174060985,0,New Potentials,0.34173416257125316,-2.1723602273686136
13274.0,45,1,360.85,18.992105263157896,19,3,1,2,312,2.0,Others,3.828641396489095,0.6931471805599453,5.891229761312137,2.99533745878279,0,New Potentials,-0.9410200581790761,-0.5315557085169661
13275.0,19,2,241.66,4.8332,50,4,2,1,421,2.333333333333333,New Customers,2.995732273553991,1.0986122886681098,5.491661286623727,1.763565734857273,0,New Potentials,-0.4438791379380063,-1.0555763042191366
13276.0,33,3,1348.33,6.15675799086758,219,4,3,4,434,3.6666666666666665,Loyal Customers,3.5263605246161616,1.3862943611198906,7.2073634519404095,1.9680570838585703,3,Regular Customers,0.41974073034592707,-0.012423168101245082
13277.0,16,3,264.9,17.66,15,4,3,2,432,3.0,Others,2.833213344056216,1.3862943611198906,5.583120298248974,2.926382195419198,0,New Potentials,-0.07931999334681095,-1.017731166473058
13278.0,35,3,893.12,14.40516129032258,62,4,3,3,433,3.333333333333333,Loyal Customers,3.58351893845611,1.3862943611198906,6.795839994353637,2.734702601992041,3,Regular Customers,0.2036501619960426,-0.11314622874272649
13280.0,15,4,1507.77,12.06216,125,5,4,4,544,4.333333333333333,Champions,2.772588722239781,1.6094379124341003,7.319050028330509,2.569719500678143,3,Regular Customers,0.9634754674591521,-0.3845926437203788
13281.0,75,1,350.85,15.947727272727274,22,2,1,2,212,1.6666666666666667,Lost Customers,4.330733340286331,0.6931471805599453,5.863204948412558,2.830133740631488,2,Regular Customers,-1.1476026275246742,-0.20884874109617854
13282.0,42,1,181.05,12.93214285714286,14,3,1,1,311,1.6666666666666667,Others,3.7612001156935624,0.6931471805599453,5.204281374621442,2.634198606337407,2,Regular Customers,-1.2390173046360375,-0.8074216230252292
13283.0,203,2,279.7,21.515384615384612,13,1,2,2,122,1.6666666666666667,Lost Customers,5.318119993844216,1.0986122886681098,5.637286483367837,3.1141988362363033,2,Regular Customers,-1.2696000245956753,0.5297400428247487
13285.0,236,2,655.47,14.897045454545456,44,1,2,3,123,2.0,Cannot Lose Them,5.4680601411351315,1.0986122886681098,6.486876995821337,2.766133271490584,2,Regular Customers,-0.9266714691189122,0.9149315874038161
13286.0,236,1,734.91,14.998163265306122,49,1,1,3,113,1.6666666666666667,Cannot Lose Them,5.4680601411351315,0.6931471805599453,6.601107828643053,2.772473919731858,2,Regular Customers,-1.2376095745329418,0.7919152882716616
13287.0,239,3,781.59,14.746981132075472,53,1,3,3,133,2.333333333333333,At Risk,5.480638923341991,1.3862943611198906,6.662608931774919,2.7566486727458654,3,Regular Customers,-0.589802250708862,1.0969758418767792
13288.0,79,5,927.61,92.761,10,2,4,3,243,3.0,At Risk,4.382026634673881,1.791759469228055,6.833688844427256,4.540748991300837,3,Regular Customers,0.2787886426397901,0.589290304925954
13289.0,359,1,307.95,19.246875,16,1,1,2,112,1.3333333333333333,Lost Customers,5.886104031450156,0.6931471805599453,5.733179451506989,3.008000460656185,2,Regular Customers,-1.8079286475672307,0.7762802844121909
13290.0,74,1,208.63,208.63,1,2,1,1,211,1.3333333333333333,Lost Customers,4.31748811353631,0.6931471805599453,5.345344071975791,5.345344071975791,2,Regular Customers,-1.3867288806844678,-0.3919419926153956
13291.0,50,10,2959.73,10.348706293706291,286,3,5,5,355,4.333333333333333,Loyal Customers,3.9318256327243257,2.3978952727983707,7.993191138533614,2.429103754497497,1,VIP Champions,1.5443609007460342,0.9231924941976277
13292.0,51,3,415.57,14.841785714285717,28,3,3,2,332,2.6666666666666665,Others,3.9512437185814275,1.3862943611198906,6.032054514712074,2.7626511145199597,0,New Potentials,-0.29817538638916646,-0.12700966579828465
13293.0,28,6,1192.94,16.56861111111111,72,4,4,4,444,4.0,Champions,3.367295829986474,1.9459101490553132,7.085014041433629,2.8661138501906485,3,Regular Customers,0.9268035340734141,0.06402479076226765
13294.0,282,1,815.79,16.995625,48,1,1,3,113,1.6666666666666667,Cannot Lose Them,5.645446897643238,0.6931471805599453,6.705382023876393,2.8901286727978204,2,Regular Customers,-1.2567483019670547,0.944361817511137
13295.0,12,3,900.77,15.80298245614035,57,5,3,3,533,3.6666666666666665,Loyal Customers,2.5649493574615367,1.3862943611198906,6.8043594986338976,2.8215563978043443,0,New Potentials,0.5999399456683022,-0.784076926906589
13296.0,59,5,705.11,14.689791666666666,48,3,4,3,343,3.333333333333333,Loyal Customers,4.0943445622221,1.791759469228055,6.559771032721974,2.7530102885603345,3,Regular Customers,0.2603990825656632,0.3067734239318352
13297.0,21,3,2278.77,35.60578125,64,4,3,5,435,4.0,Loyal Customers,3.091042453358316,1.3862943611198906,7.731829839667058,3.600206185583598,3,Regular Customers,0.8347330686764814,-0.12383743961385875
13299.0,59,2,1076.2,18.880701754385967,57,3,2,4,324,3.0,Potential Loyalists,4.0943445622221,1.0986122886681098,6.982120360937444,2.9897495001218113,3,Regular Customers,-0.16406491996551587,0.17291607114178748
13300.0,24,2,913.62,26.103428571428573,35,4,2,3,423,3.0,New Customers,3.2188758248682006,1.0986122886681098,6.818508678467918,3.2996602354341076,0,New Potentials,0.09593538965051829,-0.46129712061205036
13302.0,162,1,95.45,47.725,2,2,1,1,211,1.3333333333333333,Lost Customers,5.093750200806762,0.6931471805599453,4.569024739351738,3.8861922453936244,2,Regular Customers,-2.05180154140733,-0.1397713868190162
13303.0,36,1,61.72,15.43,4,4,1,1,411,2.0,New Customers,3.6109179126442243,0.6931471805599453,4.138680376042152,2.799108932049177,2,Regular Customers,-1.6836863707271845,-1.2655566514200627
13304.0,91,3,917.57,16.097719298245615,57,2,3,3,233,2.6666666666666665,At Risk,4.5217885770490405,1.3862943611198906,6.822818112965189,2.83894508024186,3,Regular Customers,-0.14497351821571497,0.5166147101002634
13305.0,8,7,1753.85,14.0308,125,5,5,4,554,4.666666666666667,Champions,2.1972245773362196,2.0794415416798357,7.4701386621617205,2.710101429227957,1,VIP Champions,1.679192210673498,-0.5271701480016019
13306.0,66,1,53.65,13.4125,4,3,1,1,311,1.6666666666666667,Others,4.204692619390966,0.6931471805599453,4.000949214622548,2.6680958855951773,2,Regular Customers,-1.9773162182120472,-0.9191314549539722
13307.0,123,2,258.34,18.45285714285714,14,2,2,2,222,2.0,Lost Customers,4.820281565605037,1.0986122886681098,5.5581399421207385,2.9679939560811706,2,Regular Customers,-1.1151984239017998,0.17376895192014877
13308.0,232,1,284.86,16.756470588235295,17,1,1,2,112,1.3333333333333333,Lost Customers,5.4510384535657,0.6931471805599453,5.655502180480969,2.876749989675066,2,Regular Customers,-1.6770092323569452,0.46232896384577166
13309.0,28,1,249.58,10.851304347826089,23,4,1,1,411,2.0,New Customers,3.367295829986474,0.6931471805599453,5.523778230817407,2.4724379330702173,0,New Potentials,-0.9366395020048754,-0.960440480064872
13310.0,16,2,409.17,17.79,23,4,2,2,422,2.6666666666666665,New Customers,2.833213344056216,1.0986122886681098,6.016571707907711,2.933324813425374,0,New Potentials,-0.13373790288499995,-0.9863804734457333
13312.0,87,1,124.75,24.95,5,2,1,1,211,1.3333333333333333,Lost Customers,4.477336814478207,0.6931471805599453,4.8342958089798485,3.2561716096118976,2,Regular Customers,-1.6893042534479117,-0.45823769769354633
13313.0,115,7,1890.0,17.339449541284402,109,2,5,4,254,3.6666666666666665,At Risk,4.7535901911063645,2.0794415416798357,7.544861068658458,2.9090544522712563,3,Regular Customers,0.7299233522302945,1.189057468112165
13315.0,325,1,310.26000000000005,14.102727272727275,22,1,1,2,112,1.3333333333333333,Lost Customers,5.786897381366708,0.6931471805599453,5.7406285757768645,2.714875341600017,2,Regular Customers,-1.7662090778251054,0.7131612875936554
13316.0,28,6,7213.84,81.97545454545455,88,4,4,5,445,4.333333333333333,Champions,3.367295829986474,1.9459101490553132,8.883895294939904,4.418544835692324,1,VIP Champions,1.7751700737955414,0.6695955030514441
13317.0,21,13,4212.411,19.147322727272726,220,4,5,5,455,4.666666666666667,Champions,3.091042453358316,2.6390573296152584,8.346027812407147,3.0030714124322055,1,VIP Champions,2.251545615977988,0.5818194735578651
13319.0,1,34,11236.95,23.45918580375783,479,5,5,5,555,5.0,Champions,0.6931471805599453,3.5553480614894135,9.327051722471998,3.1970058428594563,1,VIP Champions,4.462099417936202,-0.30927433995208886
13320.0,70,2,679.4,15.44090909090909,44,3,2,3,323,2.6666666666666665,Potential Loyalists,4.2626798770413155,1.0986122886681098,6.522680860521707,2.799772685599736,3,Regular Customers,-0.44556956269347076,0.12960782509579802
13324.0,64,8,3391.52,59.50035087719298,57,3,5,5,355,4.333333333333333,Loyal Customers,4.174387269895637,2.1972245773362196,8.129328287049052,4.102649164643003,3,Regular Customers,1.3345988066015493,1.0495651931477215
13326.0,68,1,281.76,21.673846153846156,13,3,1,2,312,2.0,Others,4.23410650459726,0.6931471805599453,5.644598481302753,3.1212121084372617,2,Regular Customers,-1.2134861907816494,-0.3463599200092556
13327.0,1,14,6251.71,26.7167094017094,234,5,5,5,555,5.0,Champions,0.6931471805599453,2.70805020110221,8.740770248753131,3.3220354588232546,1,VIP Champions,3.423262775131502,-0.8440628454512241
13329.0,2,7,4323.97,40.03675925925926,108,5,5,5,555,5.0,Champions,1.0986122886681098,2.0794415416798357,8.372160482925738,3.7144682323269222,1,VIP Champions,2.527690789530826,-0.9502639697078473
13330.0,91,3,1665.25,25.619230769230768,65,2,3,4,234,3.0,At Risk,4.5217885770490405,1.3862943611198906,7.418330871492919,3.2816339158263355,3,Regular Customers,0.1358749798871013,0.7170865781882876
13331.0,37,1,262.4,21.866666666666664,12,3,1,2,312,2.0,Others,3.6375861597263857,0.6931471805599453,5.573673789309181,3.12968024606373,0,New Potentials,-1.017202682722909,-0.7648427607447269
13333.0,47,3,1015.74,18.468,55,3,3,4,334,3.333333333333333,Loyal Customers,3.871201010907891,1.3862943611198906,6.924356709479563,2.968772091971208,3,Regular Customers,0.1534674219606444,0.12042320480228244
13334.0,172,2,2726.93,12.862877358490564,212,2,2,5,225,3.0,Cannot Lose Them,5.153291594497779,1.0986122886681098,7.911298358810087,2.629214573838218,3,Regular Customers,-0.13367937056161977,1.1862210954480696
13337.0,182,1,1575.26,18.106436781609197,87,1,1,4,114,2.0,Cannot Lose Them,5.209486152841421,0.6931471805599453,7.362810231430298,2.950025282552132,2,Regular Customers,-0.7788026175368458,0.8772823296816844
13338.0,177,3,1958.6,17.96880733944954,109,1,3,4,134,2.6666666666666665,At Risk,5.181783550292085,1.3862943611198906,7.58049564976442,2.9427959110927406,3,Regular Customers,-0.04182436016291265,1.2082736400120397
13340.0,53,5,11364.08,140.29728395061727,81,3,4,5,345,4.0,Loyal Customers,3.9889840465642745,1.791759469228055,9.33830077541717,4.950866067641742,3,Regular Customers,1.611352033884231,1.1724329360370709
13346.0,98,6,299.4,49.9,6,2,4,2,242,2.6666666666666665,At Risk,4.59511985013459,1.9459101490553132,5.705114919889979,3.929862923556477,3,Regular Customers,-0.1968278092630825,0.41172269035211945
13357.0,130,4,3228.41,10.447928802588995,309,2,4,5,245,3.6666666666666665,At Risk,4.875197323201151,1.6094379124341003,8.08005473699317,2.437808823033989,3,Regular Customers,0.51261381702914,1.262496360331985
13359.0,39,1,603.75,18.295454545454547,33,3,1,3,313,2.333333333333333,Potential Loyalists,3.6888794541139363,0.6931471805599453,6.404815149490137,2.9598695523930862,0,New Potentials,-0.6449839776121146,-0.4511182274985784
13360.0,67,4,1553.65,23.54015151515152,66,3,4,4,344,3.6666666666666665,Loyal Customers,4.219507705176107,1.6094379124341003,7.349005718893091,3.2003106134752586,3,Regular Customers,0.42036479761673873,0.5826496412575388
13361.0,108,2,1450.5,42.66176470588236,34,2,2,4,224,2.6666666666666665,Cannot Lose Them,4.6913478822291435,1.0986122886681098,7.280352783464685,3.776472769587653,3,Regular Customers,-0.25333431906852116,0.6682386909344039
13362.0,14,3,2303.33,17.449469696969697,132,5,3,5,535,4.333333333333333,Loyal Customers,2.70805020110221,1.3862943611198906,7.74254524072613,2.915035627361787,3,Regular Customers,0.9872846631856439,-0.3735852138028
13363.0,45,1,731.36,17.413333333333334,42,3,1,3,313,2.333333333333333,Potential Loyalists,3.828641396489095,0.6931471805599453,6.596272196344404,2.913075039872982,0,New Potentials,-0.608516503650539,-0.29421205465188016
13367.0,67,1,510.2,25.51,20,3,1,3,313,2.333333333333333,Potential Loyalists,4.219507705176107,0.6931471805599453,6.236760903063325,3.277522020300934,2,Regular Customers,-0.9285954424474738,-0.1566732200201615
13368.0,50,2,498.1,21.65652173913044,23,3,2,2,322,2.333333333333333,Others,3.9318256327243257,1.0986122886681098,6.2128064764755635,3.1204477459860196,0,New Potentials,-0.46429004108514654,-0.19357240640969647
13369.0,1,1,308.28000000000003,22.020000000000003,14,5,1,2,512,2.6666666666666665,New Customers,0.6931471805599453,0.6931471805599453,5.734247015460021,3.136363403293737,0,New Potentials,0.19248841311242457,-2.658577275960884
13370.0,7,1,754.87,19.355641025641027,39,5,1,3,513,3.0,New Customers,2.0794415416798357,0.6931471805599453,6.62786940372116,3.013358073752906,0,New Potentials,0.08003752522684375,-1.4406965518024164
13371.0,141,2,2297.66,24.9745652173913,92,2,2,5,225,3.0,Cannot Lose Them,4.955827057601261,1.0986122886681098,7.740081623439195,3.2571177983424597,3,Regular Customers,-0.13837890857893376,0.9979574578777775
13373.0,51,3,4274.94,21.3747,200,3,3,5,335,3.6666666666666665,Loyal Customers,3.9512437185814275,1.3862943611198906,8.360759240241064,3.1079308562498045,3,Regular Customers,0.8000600675524873,0.6569194438086392
13374.0,50,2,422.8,24.87058823529412,17,3,2,2,322,2.333333333333333,Others,3.9318256327243257,1.0986122886681098,6.049261645834199,3.253106734064445,0,New Potentials,-0.541419068801801,-0.24862771336209522
13375.0,80,1,1013.58,29.81117647058824,34,2,1,4,214,2.333333333333333,Cannot Lose Them,4.394449154672439,0.6931471805599453,6.922230012736449,3.4278774965789505,2,Regular Customers,-0.6726963419995907,0.1898076490975179
13377.0,32,2,1552.88,19.90871794871795,78,4,2,4,424,3.333333333333333,New Customers,3.4965075614664802,1.0986122886681098,7.348510307868749,3.040166198730511,3,Regular Customers,0.23896668046761577,-0.09922129267662465
13380.0,68,1,62.4,20.8,3,3,1,1,311,1.6666666666666667,Others,4.23410650459726,0.6931471805599453,4.14946386144318,3.0819099697950434,2,Regular Customers,-1.9186034303974882,-0.8496781545796569
13381.0,15,6,4585.06,24.91880434782609,184,5,4,5,545,4.666666666666667,Champions,2.772588722239781,1.9459101490553132,8.430776546629255,3.254968741864027,1,VIP Champions,1.7905095459645903,0.12365133089925187
13382.0,64,4,1164.59,16.40267605633803,71,3,4,4,344,3.6666666666666665,Loyal Customers,4.174387269895637,1.6094379124341003,7.060982675571715,2.8566239907363045,3,Regular Customers,0.3019076661258395,0.45584248398259364
13383.0,179,1,305.28000000000003,305.28000000000003,1,1,1,2,112,1.3333333333333333,Lost Customers,5.19295685089021,0.6931471805599453,5.724499716244923,5.724499716244923,2,Regular Customers,-1.5450769635770822,0.31483135852761973
13384.0,26,4,2528.9,22.579464285714288,112,4,4,5,445,4.333333333333333,Champions,3.295836866004329,1.6094379124341003,7.835935055248705,3.160376175839876,3,Regular Customers,1.005728977905748,0.13554649252788692
13386.0,50,2,835.46,26.950322580645164,31,3,2,3,323,2.6666666666666665,Potential Loyalists,3.9318256327243257,1.0986122886681098,6.729178700993051,3.3304287408813824,3,Regular Customers,-0.2207648409260743,-0.01974220211027145
13387.0,53,1,189.44,2.595068493150685,73,3,1,1,311,1.6666666666666667,Others,3.9889840465642745,0.6931471805599453,5.249337184326318,1.2795630433282856,2,Regular Customers,-1.3054928678404054,-0.6415717489876196
13388.0,239,1,508.55,14.95735294117647,34,1,1,3,113,1.6666666666666667,Cannot Lose Them,5.480638923341991,0.6931471805599453,6.233527983274703,2.769919722450055,2,Regular Customers,-1.415807464625743,0.676495212463937
13392.0,313,1,91.14,11.3925,8,1,1,1,111,1.0,Lost Customers,5.749392985908253,0.6931471805599453,4.523309159507771,2.517091450912592,2,Regular Customers,-2.3258627760291835,0.2785563351136784
13393.0,219,4,1131.45,16.397826086956524,69,1,4,4,144,3.0,At Risk,5.393627546352362,1.6094379124341003,7.032138706272169,2.8563452608839057,3,Regular Customers,-0.18124967234241032,1.2526778083822923
13394.0,15,11,4101.68,16.148346456692913,254,5,5,5,555,5.0,Champions,2.772588722239781,2.4849066497880004,8.319395697687295,2.841901752444214,1,VIP Champions,2.2229343022892736,0.3008040051289305
13395.0,36,2,872.51,14.541833333333331,60,4,2,3,423,3.0,New Customers,3.6109179126442243,1.0986122886681098,6.7725195777054905,2.7435353130989593,0,New Potentials,-0.07673683513899565,-0.21743719444467108
13397.0,73,5,1647.74,32.3086274509804,51,2,4,4,244,3.333333333333333,At Risk,4.30406509320417,1.791759469228055,7.407766638812221,3.505816446042318,3,Regular Customers,0.5795528227358194,0.7309736619184938
13398.0,84,1,213.0,16.384615384615383,13,2,1,1,211,1.3333333333333333,Lost Customers,4.442651256490317,0.6931471805599453,5.365976015021851,2.855585641810749,2,Regular Customers,-1.4252015731065544,-0.30219925840095674
13399.0,100,3,275.4,18.36,15,2,3,2,232,2.333333333333333,At Risk,4.61512051684126,1.3862943611198906,5.621849091893515,2.963209081848431,2,Regular Customers,-0.7473039825167875,0.17406406240569855
13400.0,218,1,310.83,13.514347826086956,23,1,1,2,112,1.3333333333333333,Lost Customers,5.389071729816501,0.6931471805599453,5.742458167518031,2.6751376654362966,2,Regular Customers,-1.6121354562569883,0.45060970695688807
13402.0,8,3,913.9,16.03333333333333,57,5,3,3,533,3.6666666666666665,Loyal Customers,2.1972245773362196,1.3862943611198906,6.818814769685489,2.835172208541549,0,New Potentials,0.7483754773797309,-1.022466064761775
13403.0,23,2,154.5,25.75,6,4,2,1,421,2.333333333333333,New Customers,3.1780538303479458,1.0986122886681098,5.0466457316192885,3.2865344733420154,0,New Potentials,-0.723967721648605,-1.084776807031753
13405.0,117,3,641.36,40.085,16,2,3,3,233,2.6666666666666665,At Risk,4.770684624465665,1.3862943611198906,6.46514889419329,3.7156430913831513,3,Regular Customers,-0.40950807721848453,0.5608582507124622
13406.0,63,2,568.92,63.21333333333333,9,3,2,3,323,2.6666666666666665,Potential Loyalists,4.1588830833596715,1.0986122886681098,6.3454960001012966,4.162210873452347,0,New Potentials,-0.4891570735825266,0.0012976761333338214
13407.0,214,3,2244.7,26.408235294117645,85,1,3,5,135,3.0,At Risk,5.3706380281276624,1.3862943611198906,7.7167725555844955,3.3108435264149394,3,Regular Customers,-0.050286811076223376,1.3790795440696106
13408.0,7,46,23616.422,65.23873480662984,362,5,5,5,555,5.0,Champions,2.0794415416798357,3.8501476017100584,10.069739939002078,4.1932654097531366,1,VIP Champions,4.543707609123986,0.9751959898325158
13410.0,29,4,1198.9,54.49545454545455,22,4,4,4,444,4.0,Champions,3.4011973816621555,1.6094379124341003,7.089993498970343,4.016301117316494,3,Regular Customers,0.6133605929833567,-0.04586781248552085
13412.0,256,1,487.35,14.333823529411765,34,1,1,2,112,1.3333333333333333,Lost Customers,5.54907608489522,0.6931471805599453,6.191032361893486,2.7300610766194406,2,Regular Customers,-1.4622052803475667,0.7074617806395144
13413.0,275,6,429.44,9.986976744186046,43,1,4,2,142,2.333333333333333,At Risk,5.62040086571715,1.9459101490553132,6.064807941332192,2.396710639050084,3,Regular Customers,-0.42205038170912096,1.211047208866747
13414.0,99,3,1103.64,35.601290322580645,31,2,3,4,234,3.0,At Risk,4.605170185988092,1.3862943611198906,7.007274769014954,3.600083494501206,3,Regular Customers,-0.09009426735168273,0.6338678740231586
13415.0,108,4,800.67,7.698749999999999,104,2,4,3,243,3.0,At Risk,4.6913478822291435,1.6094379124341003,6.686697051867266,2.163179337176923,3,Regular Customers,-0.0737004509543719,0.67182095332485
13416.0,372,1,228.3,32.614285714285714,7,1,1,1,111,1.0,Lost Customers,5.921578419643816,0.6931471805599453,5.435031189863859,3.5149511466780035,2,Regular Customers,-1.9621996217919415,0.6993792549678425
13417.0,183,4,1028.66,20.9930612244898,49,1,4,4,144,3.0,At Risk,5.214935757608986,1.6094379124341003,6.936983929642267,3.090727004722799,3,Regular Customers,-0.15730756088057923,1.1024379186128859
13418.0,8,15,6106.17,23.575945945945943,259,5,5,5,555,5.0,Champions,2.1972245773362196,2.772588722239781,8.71721876974416,3.2017681574977526,1,VIP Champions,2.8909722581062454,0.1686795934367561
13421.0,42,6,2252.04,13.405,168,3,4,5,345,4.0,Loyal Customers,3.7612001156935624,1.9459101490553132,7.720035694380279,2.667575368536492,3,Regular Customers,1.0745841635920474,0.5383702792001955
13423.0,64,1,217.03,18.085833333333333,12,3,1,1,311,1.6666666666666667,Others,4.174387269895637,0.6931471805599453,5.3846326679999565,2.948946349552729,2,Regular Customers,-1.3130890166577824,-0.4733792836867226
13424.0,85,1,572.77,14.31925,40,2,1,3,213,2.0,Cannot Lose Them,4.454347296253507,0.6931471805599453,6.352228619155015,2.729110207500503,2,Regular Customers,-0.9645814757485924,0.03754735774497392
13425.0,144,2,1779.42,17.7942,100,2,2,4,224,2.6666666666666665,Cannot Lose Them,4.976733742420574,1.0986122886681098,7.484604570509295,2.9335483115984085,3,Regular Customers,-0.2669154856813463,0.9257844043464232
13426.0,18,12,4526.06,24.333655913978497,186,4,5,5,455,4.666666666666667,Champions,2.9444389791664403,2.5649493574615367,8.417828001158599,3.2321337849836715,1,VIP Champions,2.2751897625743553,0.47949732112607807
13427.0,113,3,423.93,18.43173913043478,23,2,3,2,232,2.333333333333333,At Risk,4.736198448394496,1.3862943611198906,6.0519244494765605,2.9669077668688564,2,Regular Customers,-0.5911066438832286,0.3989383369748804
13428.0,150,2,281.51,4.021571428571429,70,2,2,2,222,2.0,Lost Customers,5.017279836814924,1.0986122886681098,5.643713948190081,1.613742918298815,2,Regular Customers,-1.1507091018147821,0.33289360199520585
13431.0,42,6,2047.14,24.66433734939759,83,3,4,4,344,3.6666666666666665,Loyal Customers,3.7612001156935624,1.9459101490553132,7.624687343198003,3.245102376446433,3,Regular Customers,1.0296171316642586,0.5062724579412851
13432.0,207,2,439.1,3.955855855855856,111,1,2,2,122,1.6666666666666667,Lost Customers,5.337538079701318,1.0986122886681098,6.0870019738170456,1.6005698785690783,2,Regular Customers,-1.0649889650741828,0.6939764452471391
13433.0,137,4,658.32,27.430000000000003,24,2,4,3,243,3.0,At Risk,4.927253685157205,1.6094379124341003,6.491209000863155,3.3474449256629084,3,Regular Customers,-0.256746288293776,0.7620675041542803
